id,group_id,name,barcode
2116,12,SUN BUBUR SEREAL SUSU 6+ BERAS MERAH  120 G,089686535044
2117,12,SUN BUBUR SEREAL SUSU 6+ PISANG SUSU 120 G,089686535242
2118,12,SUN BUBUR SEREAL SUSU 6+ BROKOLI WORTEL 120 G,089686535440
2119,12,SUN BUBUR SEREAL SUSU 6+ KACANG HIJAU 120 G,089686535143
2120,10,TOP TRIPLE CHOX 9 G,8991001243034
2121,10,TOP STRAWBERRY  9 G,8991001242570
2122,9,SILVERQUEEN CASHEW  62 G,8991001121615
2123,9,MARY QUEEN CHOCOLATE CASHEW NUT 10 G,8992952925390
2124,8,NUTRIJELL JELLY POWDER COKELAT 30 G,8992933241112
2125,8,NUTRIJELL JELLY POWDER ORANGE 15 G,8992933212112
2126,8,NUTRIJELL JELLY POWDER MELON  15 G,8992933214116
2127,8,NUTRIJELL JELLY POWDER MANGGA 15 G,8992933216110
2128,8,NUTRIJELL JELLY POWDER STRAWBERRY 15 G,8992933211115
2129,15,GUDANG GARAM MERAH KRETEK 12 BTG (BKS),8998989501125
2130,15,GUDANG GARAM FILTER  12 BTG (BKS),8998989100120
2131,15,GUDANG GARAM MILD 16 BTG (BKS),8998989300087
2132,15,GUDANG GARAM SURYA  16 BTG (BKS),8998989110167
2133,15,DJARUM MLD BLACK 12 BTG (BKS),8991906108384
2134,15,DJARUM MLD BLACK 16 BTG (BKS),8991906109992
2135,15,DJARUM MLD  PUTIH 20 BTG (BKS),8991906101361
2136,15,LA BOLD  20 BTG (BKS),8991906105758
2137,15,LA LIGHT MERAH 16 BTG (BKS),8991906101057
2138,15,DJARUM SUPER  16 BTG (BKS),8991906101019
2139,15,DJARUM SUPER  10 BKS (PAK),8991906151014
2140,15,DJARUM COKLAT KRETEK 12 BTG (BKS),8991906101644
2141,15,DJARUM COKLAT KRETEK 10 BKS (PAK),8991906151649
2142,15,DJARUM BLACK 16 BTG (BKS),8991906101125
2143,15,SAMPOERNA HIJAU KRETEK 12 BTG (BKS),8999909085114
2144,15,234 DJI SAM SOE KRETEK  12 BTG (BKS),8999909028234
2145,15,DJI SAM SOE PREMIUM  12 BTG (BKS),8999909028999
2146,15,MAGNUM MILD  16 BTG (BKS),8999909000711
2147,15,MAGNUM FILTER HITAM  12 BTG (BKS),8999909001909
2148,15,MALBORO FILTER BLACK 12 BTG (BKS),8999909000773
2149,15,SAMPOERNA MILD  12 BTG (BKS),8999909982000
2150,15,SAMPOERNA MILD  16 BTG (BKS),8999909096004
2151,15,MALBORO PUTIH 20 BTG (BKS),76239878
2152,15,MALBORO MERAH 20 BTG (BKS),76164217
2153,15,CLAS MILD  16 BTG (BKS),8993989311699
2154,15,CLAS MILD  12 BTG (BKS),8993989311279
2155,15,ESSE BERY POP 16 BTG (BKS),8997032821302
2156,15,ESSE GRAPE 20 BTG (BKS),8997032821388
2157,15,ESSE CHANGE APPLEMINT 20 BTG (BKS),8997032821272
2158,15,ESSE JUICY 16 BTG (BKS),8999168211361
2159,15,ESSE SUPPLE POP  16 BTG (BKS),8997032821227
2160,15,DUNHIL FILTER BLACK 16 BTG (BKS),8998127912363
2161,15,DUNHIL MILD 20 BTG (BKS),8998127912370
2162,15,JAZY BOLD  16 BTG (BKS),8993996251667
2163,15,DJARUM BLACK CAPPUCCINO 16 BTG (BKS),8991906101170
2164,13,GOOD DAY CAPPUCCINO  25 G (RCG),
2165,13,GOOD DAY CAPPUCCINO  25 G (BND),8991002103764
2166,8,ACI GUNUNG CURAH 1 KG,
2167,8,RAJA GULA PASIR CURAH 1 KG,
2168,8,DAHLIA TERIGU CURAH 1 KG,
2169,8,SEGITIGA TERIGU CURAH 1 KG,
2170,9,MENTOS FRUIT 29 G,8990800022550
2171,10,POTAKREZ SAPI PANGGANG 12 G (PAK),
2172,10,POTAKREZ SAPI AYAM GEPREK 12 G (PAK),
